snapshot_date,iso_year,iso_week,SKU,Item No,Brand,Assortment Type,Fossil SOH
2026-05-12,2026,20,FBA79631,ES5386,Fossil,FP,280
2026-05-12,2026,20,FBA79632,ES5387SET,Fossil,FP,151
2026-05-12,2026,20,FBA79633,ES5388,Fossil,FP,0
2026-05-12,2026,20,FBA79634,FS6081SET,Fossil,FP,85
2026-05-12,2026,20,FBA79636,FS6085,Fossil,FP,28
2026-05-12,2026,20,FBA79637,FS6086,Fossil,Discount,548
2026-05-12,2026,20,FBA79638,FS6087,Fossil,Discount,1012
2026-05-12,2026,20,FBA79639,FS6089,Fossil,Discount,0
2026-05-12,2026,20,FBA79640,FS6090,Fossil,FP,598
2026-05-12,2026,20,FBA79641,FS6094,Fossil,FP,0
2026-05-12,2026,20,FBA79642,ME3265,Fossil,FP,1157
2026-05-12,2026,20,FBA79643,ME3266,Fossil,FP,841
2026-05-12,2026,20,FBA79644,MK4863,Michael Kors,FP,0
2026-05-12,2026,20,FBA79645,MK4864,Michael Kors,FP,28
2026-05-12,2026,20,FBA79646,MK4870,Michael Kors,FP,0
2026-05-12,2026,20,FBA79647,MK4873,Michael Kors,Discount,0
2026-05-12,2026,20,FBA79649,MK9191,Michael Kors,FP,321
2026-05-12,2026,20,FBA79650,MK9192,Michael Kors,FP,533
2026-05-12,2026,20,FBA79651,MK9193,Michael Kors,FP,598
2026-05-12,2026,20,FBA79723,AR11665,Emporio Armani,FP,28
2026-05-12,2026,20,FBA79724,AR11671,Emporio Armani,Discount,382
2026-05-12,2026,20,FBA79725,AR11672,Emporio Armani,FP,32
2026-05-12,2026,20,FBA79727,AR11674,Emporio Armani,FP,384
2026-05-12,2026,20,FBA79728,AR11676,Emporio Armani,Discount,327
2026-05-12,2026,20,FBA79729,AR11677,Emporio Armani,Discount,0
2026-05-12,2026,20,FBA79730,AX1767,Armani Exchange,Discount,283
2026-05-12,2026,20,FBA79731,AX2463,Armani Exchange,FP,771
2026-05-12,2026,20,FBA79733,AX4186,Armani Exchange,FP,231
2026-05-12,2026,20,FBA79735,AX5176,Armani Exchange,FP,0
2026-05-12,2026,20,FBA79736,AX5729,Armani Exchange,FP,0
2026-05-12,2026,20,FBA79737,AX5916,Armani Exchange,FP,0
2026-05-12,2026,20,FBA79738,AX7165SET,Armani Exchange,FP,339
2026-05-12,2026,20,FBA79740,AX7167SET,Armani Exchange,FP,0
2026-05-12,2026,20,FBA79741,ES5398,Fossil,FP,815
2026-05-12,2026,20,FBA79742,ES5399,Fossil,FP,422
2026-05-12,2026,20,FBA79743,ES5400,Fossil,FP,621
2026-05-12,2026,20,FBA79745,ES5402,Fossil,Discount,0
2026-05-12,2026,20,FBA79746,FS6104,Fossil,FP,0
2026-05-12,2026,20,FBA79747,FS6105,Fossil,FP,0
2026-05-12,2026,20,FBA79748,FS6106,Fossil,FP,0
2026-05-12,2026,20,FBA79749,FS6107,Fossil,FP,134
2026-05-12,2026,20,FBA79750,FS6108,Fossil,FP,370
2026-05-12,2026,20,FBA79752,FS6110,Fossil,FP,0
2026-05-12,2026,20,FBA79753,FS6111,Fossil,FP,561
2026-05-12,2026,20,FBA79754,FS6112,Fossil,FP,846
2026-05-12,2026,20,FBA79755,FS6113,Fossil,FP,1135
2026-05-12,2026,20,FBA79756,MK4882,Michael Kors,FP,552
2026-05-12,2026,20,FBA79757,MK7519LE,Michael Kors,Discount,0
2026-05-12,2026,20,FBA79758,MK9195,Michael Kors,Discount,0
2026-05-12,2026,20,FBA79759,MK9196,Michael Kors,Discount,477
2026-05-12,2026,20,FBA79760,MK9198,Michael Kors,Discount,773
2026-05-12,2026,20,FBA79761,MK9201,Michael Kors,Discount,0
2026-05-12,2026,20,FBA79795,AR11660,Armani Exchange,FP,94
2026-05-12,2026,20,FBA79796,AR11661,Armani Exchange,Discount,233
2026-05-12,2026,20,FBA79797,AR11662,Armani Exchange,FP,243
2026-05-12,2026,20,FBA79798,AR11663,Armani Exchange,FP,429
2026-05-12,2026,20,FBA79799,AR11664,Armani Exchange,FP,29
2026-05-12,2026,20,FBA79800,AR11666,Armani Exchange,FP,33
2026-05-12,2026,20,FBA79801,AR11669,Armani Exchange,FP,39
2026-05-12,2026,20,FBA79803,DZ5609,Diesel,FP,84
2026-05-12,2026,20,FBA79804,DZ5611,Diesel,FP,8
2026-05-12,2026,20,FBA79805,DZ5612,Diesel,FP,30
2026-05-12,2026,20,FBA79806,DZ5613,Diesel,Discount,45
2026-05-12,2026,20,FBA79807,DZ7487,Diesel,FP,158
2026-05-12,2026,20,FBA79808,MK7528,Michael Kors,Discount,0
2026-05-12,2026,20,FBA79854,AR11688,Emporio Armani,FP,0
2026-05-12,2026,20,FBA79855,AR11689,Emporio Armani,FP,1
2026-05-12,2026,20,FBA79856,AR11690,Emporio Armani,FP,0
2026-05-12,2026,20,FBA79857,AR11691,Emporio Armani,FP,491
2026-05-12,2026,20,FBA79858,AR11692,Emporio Armani,FP,200
2026-05-12,2026,20,FBA79859,AR11693,Emporio Armani,FP,0
2026-05-12,2026,20,FBA79860,AR11694,Emporio Armani,FP,15
2026-05-12,2026,20,FBA79861,AR11706,Emporio Armani,FP,548
2026-05-12,2026,20,FBA79862,AR11707,Emporio Armani,FP,0
2026-05-12,2026,20,FBA79863,AR11708,Emporio Armani,FP,158
2026-05-12,2026,20,FBA79864,AX2820,Armani Exchange,FP,200
2026-05-12,2026,20,FBA79865,AX2821,Armani Exchange,FP,394
2026-05-12,2026,20,FBA79866,AX2822,Armani Exchange,FP,427
2026-05-12,2026,20,FBA79867,AX2823,Armani Exchange,FP,491
2026-05-12,2026,20,FBA79868,AX5730,Armani Exchange,FP,85
2026-05-12,2026,20,FBA79869,AX5732,Armani Exchange,FP,376
2026-05-12,2026,20,FBA79870,AX5734,Armani Exchange,FP,0
2026-05-12,2026,20,FBA79871,AX5735,Armani Exchange,FP,0
2026-05-12,2026,20,FBA79873,ES5417,Fossil,FP,1524
2026-05-12,2026,20,FBA79874,ES5418,Fossil,Discount,0
2026-05-12,2026,20,FBA79875,ES5419,Fossil,FP,606
2026-05-12,2026,20,FBA79876,ES5420,Fossil,FP,500
2026-05-12,2026,20,FBA79877,ES5421,Fossil,FP,1335
2026-05-12,2026,20,FBA79878,ES5422,Fossil,FP,807
2026-05-12,2026,20,FBA79879,ES5434,Fossil,FP,865
2026-05-12,2026,20,FBA79880,FS6128,Fossil,FP,400
2026-05-12,2026,20,FBA79881,FS6129,Fossil,FP,345
2026-05-12,2026,20,FBA79882,FS6131,Fossil,FP,0
2026-05-12,2026,20,FBA79883,FS6132,Fossil,FP,836
2026-05-12,2026,20,FBA79884,FS6133,Fossil,FP,1563
2026-05-12,2026,20,FBA79885,ME3270,Fossil,FP,947
2026-05-12,2026,20,FBA79886,MK4931,Michael Kors,FP,1336
2026-05-12,2026,20,FBA79887,MK4933,Michael Kors,FP,150
2026-05-12,2026,20,FBA79888,MK4934,Michael Kors,FP,1267
2026-05-12,2026,20,FBA79889,MK4935,Michael Kors,FP,490
2026-05-12,2026,20,FBA79890,MK9220,Michael Kors,FP,643
2026-05-12,2026,20,FBA79891,MK9221,Michael Kors,FP,556
2026-05-12,2026,20,FBA79892,MK9222,Michael Kors,FP,129
2026-05-12,2026,20,FBA79893,MK9223,Michael Kors,Discount,0
2026-05-12,2026,20,FBA79894,MK4923,Michael Kors,FP,614
2026-05-12,2026,20,FBA79895,MK4932,Michael Kors,FP,1062
2026-05-12,2026,20,FBA79896,MK7559,Michael Kors,FP,420
2026-05-12,2026,20,FBA79897,DZ4670,Diesel,FP,0
2026-05-12,2026,20,FBA79898,DZ4671,Diesel,FP,27
2026-05-12,2026,20,FBA79899,DZ5618,Diesel,Discount,0
2026-05-12,2026,20,FBA79916,AR11713,Emporio Armani,FP,146
2026-05-12,2026,20,FBA79917,AR11714,Emporio Armani,FP,211
2026-05-12,2026,20,FBA79918,AR11718,Emporio Armani,FP,55
2026-05-12,2026,20,FBA79919,AR80083SET,Emporio Armani,FP,15
2026-05-12,2026,20,FBA79920,AX1769,Armani Exchange,FP,327
2026-05-12,2026,20,FBA79921,AX1970,Armani Exchange,FP,70
2026-05-12,2026,20,FBA79923,AX4173,Armani Exchange,FP,0
2026-05-12,2026,20,FBA79924,AX4199,Armani Exchange,FP,6
2026-05-12,2026,20,FBA79925,AX4621,Armani Exchange,FP,141
2026-05-12,2026,20,FBA79926,AX7175SET,Armani Exchange,FP,6
2026-05-12,2026,20,FBA79927,AX7176SET,Armani Exchange,FP,159
2026-05-12,2026,20,FBA79928,ES5438,Fossil,FP,356
2026-05-12,2026,20,FBA79929,ES5439,Fossil,FP,190
2026-05-12,2026,20,FBA79930,ES5443,Fossil,FP,1305
2026-05-12,2026,20,FBA79931,ES5444,Fossil,FP,510
2026-05-12,2026,20,FBA79932,ES5451,Fossil,FP,463
2026-05-12,2026,20,FBA79933,ES5452,Fossil,FP,560
2026-05-12,2026,20,FBA79934,FS6139,Fossil,FP,1046
2026-05-12,2026,20,FBA79935,FS6140,Fossil,FP,847
2026-05-12,2026,20,FBA79937,FS6144,Fossil,FP,0
2026-05-12,2026,20,FBA79938,FS6145SET,Fossil,FP,0
2026-05-12,2026,20,FBA79939,FS6149,Fossil,FP,755
2026-05-12,2026,20,FBA79940,FS6150,Fossil,FP,1410
2026-05-12,2026,20,FBA79941,FS6151,Fossil,FP,876
2026-05-12,2026,20,FBA79942,MK4962,Michael Kors,FP,1614
2026-05-12,2026,20,FBA79943,MK4963,Michael Kors,FP,831
2026-05-12,2026,20,FBA79944,MK4964,Michael Kors,FP,19
2026-05-12,2026,20,FBA79945,MK4965,Michael Kors,FP,7
2026-05-12,2026,20,FBA79946,MK4966,Michael Kors,FP,0
2026-05-12,2026,20,FBA79947,MK4967,Michael Kors,FP,2
2026-05-12,2026,20,FBA79948,MK9240,Michael Kors,FP,1127
2026-05-12,2026,20,FBA79949,MK9242,Michael Kors,FP,1
2026-05-12,2026,20,FBA79950,MK9245SET,Michael Kors,FP,63
2026-05-12,2026,20,FBA79951,MKO1224,Michael Kors,FP,0
2026-05-12,2026,20,FBA80025,AX1971,Armani Exchange,FP,71
2026-05-12,2026,20,FBA80026,AX1972,Armani Exchange,FP,181
2026-05-12,2026,20,FBA80027,AX1973,Armani Exchange,FP,166
2026-05-12,2026,20,FBA80028,AX2766,Armani Exchange,FP,12
2026-05-12,2026,20,FBA80029,AX2767,Armani Exchange,FP,22
2026-05-12,2026,20,FBA80030,AX4405,Armani Exchange,FP,123
2026-05-12,2026,20,FBA80031,AX4406,Armani Exchange,FP,1288
2026-05-12,2026,20,FBA80032,AX4407,Armani Exchange,FP,1146
2026-05-12,2026,20,FBA80033,AX4408,Armani Exchange,FP,697
2026-05-12,2026,20,FBA80034,AX4625,Armani Exchange,FP,36
2026-05-12,2026,20,FBA80035,DZ2234,Diesel,FP,51
2026-05-12,2026,20,FBA80036,DZ4702,Diesel,FP,46
2026-05-12,2026,20,FBA80037,DZ4709,Diesel,FP,39
2026-05-12,2026,20,FBA80038,AR11755,Armani Exchange,FP,1
2026-05-12,2026,20,FBA80039,AR11773,Armani Exchange,FP,208
2026-05-12,2026,20,FBA80040,AR80087SET,Armani Exchange,FP,74
2026-05-12,2026,20,FBA80041,ES5455,Fossil,FP,42
2026-05-12,2026,20,FBA80042,ES5456,Fossil,FP,538
2026-05-12,2026,20,FBA80043,ES5472,Fossil,FP,348
2026-05-12,2026,20,FBA80044,FS6154,Fossil,FP,229
2026-05-12,2026,20,FBA80045,FS6161,Fossil,FP,377
2026-05-12,2026,20,FBA80046,FS6163,Fossil,FP,1011
