(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0FFDJNB8T,B0FFDJNB8T,Armani Exchange Black Quartz Stainless Steel Watch AX5732,30,0,0.01%,0.00%,33,0,0.01%,0.00%,65.63%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDM5QJX,B0FFDM5QJX,Armani Exchange Metallic Quartz Stainless Steel Watch AX2823,37,4,0.02%,0.10%,51,5,0.02%,0.09%,95.45%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFHXRJNS,B0FFHXRJNS,Emporio Armani Multicolor Quartz Plastic Watch AR11694,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ2583H,B0FFJ2583H,Emporio Armani Silver Quartz Stainless Steel Watch AR11706,12,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ939GQ,B0FFJ939GQ,Emporio Armani Brown Quartz Leather Watch AR11708,42,1,0.02%,0.03%,60,1,0.02%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJG71QJ,B0FFJG71QJ,Emporio Armani Silver Quartz Stainless Steel Watch AR11691,16,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJJM7DS,B0FFJJM7DS,Emporio Armani Gold Quartz Stainless Steel Watch AR11707,69,3,0.03%,0.08%,92,3,0.03%,0.05%,82.50%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJPKHZL,B0FFJPKHZL,Emporio Armani Black Quartz Leather Watch AR11690,34,4,0.02%,0.10%,49,10,0.02%,0.18%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJQB51R,B0FFJQB51R,Emporio Armani Green Quartz Rubber Watch AR11693,8,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJ2RND61,B0FJ2RND61,Fossil Townsman Brown Automatic Leather Watch ME3270,"1,109",33,0.52%,0.83%,"1,425",46,0.50%,0.83%,51.14%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJ2SQTNR,B0FJ2SQTNR,Fossil Everett Silver Quartz Stainless Steel Watch FS6128,106,1,0.05%,0.03%,155,2,0.05%,0.04%,94.89%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJ2SSSZR,B0FJ2SSSZR,Fossil Raquel Brown Quartz Leather Watch ES5418,78,1,0.04%,0.03%,92,1,0.03%,0.02%,68.24%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJZZ4X7Q,B0FJZZ4X7Q,Michael Kors Billie Multicolor Quartz Stainless Steel Watch MK9221,18,1,0.01%,0.03%,22,1,0.01%,0.02%,90.48%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJZZ6J3R,B0FJZZ6J3R,Michael Kors Billie Gold Quartz Stainless Steel Watch MK9220,21,0,0.01%,0.00%,26,0,0.01%,0.00%,86.96%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK1995CB,B0FK1995CB,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,75,1,0.04%,0.03%,118,1,0.04%,0.02%,93.20%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK1FC978,B0FK1FC978,Michael Kors Phoebe Gold Quartz Stainless Steel Watch MK4923,83,2,0.04%,0.05%,113,4,0.04%,0.07%,64.21%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK237HV4,B0FK237HV4,Michael Kors Billie Silver Quartz Stainless Steel Watch MK9222,37,2,0.02%,0.05%,50,6,0.02%,0.11%,91.49%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBV3N4Y,B0FKBV3N4Y,Michael Kors Georgie Rose Gold Quartz Stainless Steel Watch MK4932,20,0,0.01%,0.00%,27,0,0.01%,0.00%,73.91%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBV4H32,B0FKBV4H32,Michael Kors Billie Black Quartz Stainless Steel Watch MK9223,123,0,0.06%,0.00%,183,0,0.06%,0.00%,85.63%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBVB3YH,B0FKBVB3YH,Michael Kors Georgie Multicolor Quartz Stainless Steel Watch MK4935,15,0,0.01%,0.00%,20,0,0.01%,0.00%,72.22%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBVVZ7P,B0FKBVVZ7P,Michael Kors Georgie Silver Quartz Stainless Steel Watch MK4933,12,1,0.01%,0.03%,14,1,0.00%,0.02%,84.62%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBW8L5H,B0FKBW8L5H,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4931,18,0,0.01%,0.00%,24,0,0.01%,0.00%,85.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBWS861,B0FKBWS861,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4934,31,0,0.01%,0.00%,48,0,0.02%,0.00%,89.74%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ7WTM8P,B0FQ7WTM8P,Michael Kors Phoebe Rose Gold Quartz Stainless Steel Watch MK4962,87,2,0.04%,0.05%,119,3,0.04%,0.05%,95.15%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ832739,B0FQ832739,Michael Kors Lexington Gold Quartz Stainless Steel Watch MK9245SET,39,0,0.02%,0.00%,41,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ8BFNPN,B0FQ8BFNPN,Michael Kors Phoebe Silver Quartz Stainless Steel Watch MK4963,17,0,0.01%,0.00%,23,0,0.01%,0.00%,94.12%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ8K147H,B0FQ8K147H,Michael Kors Lexington Silver Quartz Stainless Steel Watch MK9242,38,2,0.02%,0.05%,57,2,0.02%,0.04%,67.92%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVG8SR6,B0FRVG8SR6,Armani Exchange Analog Green Dial Men's Watch-AX1970,68,0,0.03%,0.00%,95,0,0.03%,0.00%,97.47%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVT4SJ1,B0FRVT4SJ1,Armani Exchange Analog Green Dial Men's Watch-AX2765,105,4,0.05%,0.10%,117,6,0.04%,0.11%,79.09%,80.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVZCYH9,B0FRVZCYH9,Armani Exchange Black Quartz Rubber Watch AX1769,112,1,0.05%,0.03%,146,1,0.05%,0.02%,93.48%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRWJ5N3P,B0FRWJ5N3P,Armani Exchange Rose Gold Watch Set AX7175SET,46,2,0.02%,0.05%,59,3,0.02%,0.05%,98.15%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS5QZRYB,B0FS5QZRYB,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,163,2,0.08%,0.05%,214,2,0.08%,0.04%,93.58%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6JY8XW,B0FS6JY8XW,Michael Kors Essex Nude Watch MK4964,26,0,0.01%,0.00%,28,0,0.01%,0.00%,96.43%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6M8FSK,B0FS6M8FSK,Michael Kors Essex Red Watch MK4966,79,4,0.04%,0.10%,95,7,0.03%,0.13%,97.75%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6N1YT5,B0FS6N1YT5,Michael Kors Essex 2-Tone Watch MK4967,63,0,0.03%,0.00%,78,0,0.03%,0.00%,80.26%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTK3KCY6,B0FTK3KCY6,Fossil Campbell Silver Quartz Stainless Steel Watch FS6140,107,6,0.05%,0.15%,138,6,0.05%,0.11%,96.09%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTKCRHPQ,B0FTKCRHPQ,Emporio Armani Brown Quartz Rubber Watch AR11714,20,1,0.01%,0.03%,31,2,0.01%,0.04%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTKJC5JW,B0FTKJC5JW,Fossil Neutra Brown Quartz Leather Watch FS6143,93,3,0.04%,0.08%,134,4,0.05%,0.07%,75.21%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTKNBJY4,B0FTKNBJY4,Fossil Campbell Silver Quartz Stainless Steel Watch FS6139,60,0,0.03%,0.00%,73,0,0.03%,0.00%,98.59%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTKWD4HQ,B0FTKWD4HQ,Fossil Crosby Black Quartz Leather Watch FS6151,109,1,0.05%,0.03%,144,2,0.05%,0.04%,91.34%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTL6L4WG,B0FTL6L4WG,Michael Kors Rhys Multicolor Quartz Stainless Steel Watch MK9240,8,1,0.00%,0.03%,10,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTL71V28,B0FTL71V28,Michael Kors Essex Black Quartz Leather Watch MK4965,110,0,0.05%,0.00%,162,0,0.06%,0.00%,83.22%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMKHR8H,B0FTMKHR8H,Emporio Armani Blue Quartz Leather Watch AR11718,23,2,0.01%,0.05%,27,4,0.01%,0.07%,96.15%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMMBT5P,B0FTMMBT5P,Emporio Armani Multicolor Quartz Leather Watch AR80083SET,13,1,0.01%,0.03%,26,1,0.01%,0.02%,94.12%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMMHDNH,B0FTMMHDNH,Michael Kors Parker Multicolor Quartz Stainless Steel Watch MKO1224,89,0,0.04%,0.00%,130,0,0.05%,0.00%,68.38%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMNTYMX,B0FTMNTYMX,Fossil Crosby Blue Quartz Leather Watch FS6149,92,0,0.04%,0.00%,136,0,0.05%,0.00%,58.41%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
