(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0FTK3KCY6,B0FTK3KCY6,Fossil Campbell Silver Quartz Stainless Steel Watch FS6140,108,4,0.06%,0.11%,140,13,0.06%,0.26%,91.80%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTKCRHPQ,B0FTKCRHPQ,Emporio Armani Brown Quartz Rubber Watch AR11714,12,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTKNBJY4,B0FTKNBJY4,Fossil Campbell Silver Quartz Stainless Steel Watch FS6139,47,0,0.03%,0.00%,58,0,0.02%,0.00%,88.24%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTKWD4HQ,B0FTKWD4HQ,Fossil Crosby Black Quartz Leather Watch FS6151,107,4,0.06%,0.11%,143,5,0.06%,0.10%,83.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTL6L4WG,B0FTL6L4WG,Michael Kors Rhys Multicolor Quartz Stainless Steel Watch MK9240,16,0,0.01%,0.00%,23,0,0.01%,0.00%,95.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTL6QH21,B0FTL6QH21,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11713,67,3,0.04%,0.08%,88,3,0.04%,0.06%,96.20%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTL71V28,B0FTL71V28,Michael Kors Essex Black Quartz Leather Watch MK4965,85,2,0.05%,0.06%,118,4,0.05%,0.08%,82.18%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMKHR8H,B0FTMKHR8H,Emporio Armani Blue Quartz Leather Watch AR11718,13,1,0.01%,0.03%,15,1,0.01%,0.02%,92.31%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMMBT5P,B0FTMMBT5P,Emporio Armani Multicolor Quartz Leather Watch AR80083SET,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMMHDNH,B0FTMMHDNH,Michael Kors Parker Multicolor Quartz Stainless Steel Watch MKO1224,137,2,0.07%,0.06%,186,2,0.07%,0.04%,95.60%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDHZ3899,B0GDHZ3899,Emporio Armani Beige Quartz Leather Watch AR11770,3,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDHZ5QH8,B0GDHZ5QH8,Armani Exchange Blue Quartz Leather Watch AX2767,14,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJ33ZQP,B0GDJ33ZQP,Emporio Armani Silver Quartz Stainless Steel Watch AR11772,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJ5HLRJ,B0GDJ5HLRJ,Armani Exchange Grey Quartz Leather Watch AX2766,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJ5ZSCZ,B0GDJ5ZSCZ,Emporio Armani Brown Quartz Leather Watch AR11783,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJJBCRP,B0GDJJBCRP,Emporio Armani Brown Quartz Leather Watch AR11756,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJLX2MP,B0GDJLX2MP,Emporio Armani Black Quartz Leather Watch AR11774,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJNQ5K8,B0GDJNQ5K8,Emporio Armani Black Quartz Leather Watch AR11757,2,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJNRRMD,B0GDJNRRMD,Armani Exchange Rose Gold Quartz Stainless Steel Watch AX4408,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJPJKSG,B0GDJPJKSG,Armani Exchange Grey Quartz Silicone Watch AX1971,33,1,0.02%,0.03%,43,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJR4K6T,B0GDJR4K6T,Emporio Armani Silver Quartz Stainless Steel Watch AR11754,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJXGF4H,B0GDJXGF4H,Armani Exchange Multicolor Quartz Stainless Steel Watch AX1973,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDK6QPGC,B0GDK6QPGC,Emporio Armani Silver Quartz Stainless Steel Watch AR11771,4,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDWZZD4K,B0GDWZZD4K,Armani Exchange Silver Quartz Stainless Steel Watch AX4405,3,1,0.00%,0.03%,3,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDXBGXH2,B0GDXBGXH2,Armani Exchange Metallic Quartz Stainless Steel Watch AX4625,8,1,0.00%,0.03%,10,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDXH64ZW,B0GDXH64ZW,Armani Exchange Gold Quartz Stainless Steel Watch AX4407,4,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDZM3K6W,B0GDZM3K6W,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11773,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF6W4YCD,B0GF6W4YCD,Michael Kors Essex Brown Quartz Leather Watch MK7584,8,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF6XC1KP,B0GF6XC1KP,Michael Kors Billie Rose Gold Quartz Stainless Steel Watch MK7568,12,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF715X4M,B0GF715X4M,Fossil Sloan Gold Quartz Stainless Steel Watch ES5456,17,0,0.01%,0.00%,21,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF72GF8N,B0GF72GF8N,Michael Kors Pyper Gold Quartz Stainless Steel Watch MK7572,13,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7561XM,B0GF7561XM,Fossil Neutra Brown Quartz Leather Watch FS6162,16,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF78441L,B0GF78441L,Fossil Everett Silver Quartz Stainless Steel Watch FS6154,14,1,0.01%,0.03%,19,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF785MMZ,B0GF785MMZ,Michael Kors Pyper Multicolor Quartz Stainless Steel Watch MK7574,13,0,0.01%,0.00%,21,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF78NM4J,B0GF78NM4J,Fossil Sloan Rose Gold Quartz Stainless Steel Watch ES5472,14,1,0.01%,0.03%,17,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7BLQ27,B0GF7BLQ27,Michael Kors Pyper Rose Gold Quartz Stainless Steel Watch MK7573,26,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7BR5NH,B0GF7BR5NH,Fossil Neutra Brown Quartz Leather Watch FS6163,15,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7C1MPD,B0GF7C1MPD,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7589,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7CZ53H,B0GF7CZ53H,Michael Kors Bryant Gold Quartz Stainless Steel Watch MK7581,10,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7GZ4K7,B0GF7GZ4K7,Fossil Crosby Multicolor Quartz Stainless Steel Watch FS6161,8,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7J5Y4W,B0GF7J5Y4W,Armani Exchange Multicolor Quartz Stainless Steel Watch AX4406,5,1,0.00%,0.03%,5,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7JSSRF,B0GF7JSSRF,Fossil Neutra Gold Quartz Stainless Steel Watch FS6164,53,2,0.03%,0.06%,62,2,0.02%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GFD7N73D,B0GFD7N73D,Emporio Armani Gold Quartz Stainless Steel Watch AR11759,6,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GHDHD4B9,B0GHDHD4B9,Emporio Armani Silver Quartz Stainless Steel Watch AR80087SET,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
