(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0FTMMHDNH,B0FTMMHDNH,Michael Kors Parker Multicolor Quartz Stainless Steel Watch MKO1224,167,3,0.10%,0.10%,245,9,0.11%,0.22%,88.27%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMNTYMX,B0FTMNTYMX,Fossil Crosby Blue Quartz Leather Watch FS6149,68,0,0.04%,0.00%,85,0,0.04%,0.00%,72.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTMRC37L,B0FTMRC37L,Fossil Carlie Multicolor Quartz Stainless Steel Watch ES5438,15,0,0.01%,0.00%,21,0,0.01%,0.00%,73.68%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDHZ3899,B0GDHZ3899,Emporio Armani Beige Quartz Leather Watch AR11770,6,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDHZ5QH8,B0GDHZ5QH8,Armani Exchange Blue Quartz Leather Watch AX2767,20,1,0.01%,0.03%,29,4,0.01%,0.10%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJ33ZQP,B0GDJ33ZQP,Emporio Armani Silver Quartz Stainless Steel Watch AR11772,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJ5HLRJ,B0GDJ5HLRJ,Armani Exchange Grey Quartz Leather Watch AX2766,20,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJ5ZSCZ,B0GDJ5ZSCZ,Emporio Armani Brown Quartz Leather Watch AR11783,16,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJJBCRP,B0GDJJBCRP,Emporio Armani Brown Quartz Leather Watch AR11756,20,0,0.01%,0.00%,28,0,0.01%,0.00%,91.30%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJLX2MP,B0GDJLX2MP,Emporio Armani Black Quartz Leather Watch AR11774,10,0,0.01%,0.00%,11,0,0.00%,0.00%,90.91%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJNQ5K8,B0GDJNQ5K8,Emporio Armani Black Quartz Leather Watch AR11757,12,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJNRRMD,B0GDJNRRMD,Armani Exchange Rose Gold Quartz Stainless Steel Watch AX4408,14,1,0.01%,0.03%,25,1,0.01%,0.02%,95.83%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJPJKSG,B0GDJPJKSG,Armani Exchange Grey Quartz Silicone Watch AX1971,100,5,0.06%,0.16%,119,6,0.05%,0.14%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJR4K6T,B0GDJR4K6T,Emporio Armani Silver Quartz Stainless Steel Watch AR11754,8,1,0.00%,0.03%,15,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDJXGF4H,B0GDJXGF4H,Armani Exchange Multicolor Quartz Stainless Steel Watch AX1973,19,0,0.01%,0.00%,28,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDK6QPGC,B0GDK6QPGC,Emporio Armani Silver Quartz Stainless Steel Watch AR11771,9,1,0.01%,0.03%,12,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDWZZD4K,B0GDWZZD4K,Armani Exchange Silver Quartz Stainless Steel Watch AX4405,9,0,0.01%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDXBGXH2,B0GDXBGXH2,Armani Exchange Metallic Quartz Stainless Steel Watch AX4625,16,1,0.01%,0.03%,20,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDXH64ZW,B0GDXH64ZW,Armani Exchange Gold Quartz Stainless Steel Watch AX4407,25,0,0.02%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDXN1QGR,B0GDXN1QGR,Armani Exchange Metallic Quartz Stainless Steel Watch AX1972,18,0,0.01%,0.00%,23,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GDZM3K6W,B0GDZM3K6W,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11773,18,2,0.01%,0.07%,32,5,0.01%,0.12%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF6W4YCD,B0GF6W4YCD,Michael Kors Essex Brown Quartz Leather Watch MK7584,17,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF6XC1KP,B0GF6XC1KP,Michael Kors Billie Rose Gold Quartz Stainless Steel Watch MK7568,16,1,0.01%,0.03%,18,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF71BBKV,B0GF71BBKV,Michael Kors Maude Pink Quartz Leather Watch MK7587,104,3,0.06%,0.10%,124,5,0.06%,0.12%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF72C48V,B0GF72C48V,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7590,8,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF72GF8N,B0GF72GF8N,Michael Kors Pyper Gold Quartz Stainless Steel Watch MK7572,71,2,0.04%,0.07%,102,2,0.05%,0.05%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7561XM,B0GF7561XM,Fossil Neutra Brown Quartz Leather Watch FS6162,78,0,0.05%,0.00%,111,0,0.05%,0.00%,98.96%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF78441L,B0GF78441L,Fossil Everett Silver Quartz Stainless Steel Watch FS6154,77,2,0.05%,0.07%,97,2,0.04%,0.05%,97.59%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF785MMZ,B0GF785MMZ,Michael Kors Pyper Multicolor Quartz Stainless Steel Watch MK7574,19,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF78NM4J,B0GF78NM4J,Fossil Sloan Rose Gold Quartz Stainless Steel Watch ES5472,54,2,0.03%,0.07%,66,2,0.03%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7BR5NH,B0GF7BR5NH,Fossil Neutra Brown Quartz Leather Watch FS6163,87,1,0.05%,0.03%,116,1,0.05%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7C1MPD,B0GF7C1MPD,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7589,11,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7CZ53H,B0GF7CZ53H,Michael Kors Bryant Gold Quartz Stainless Steel Watch MK7581,18,1,0.01%,0.03%,24,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7GZ4K7,B0GF7GZ4K7,Fossil Crosby Multicolor Quartz Stainless Steel Watch FS6161,39,1,0.02%,0.03%,45,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7J5Y4W,B0GF7J5Y4W,Armani Exchange Multicolor Quartz Stainless Steel Watch AX4406,17,0,0.01%,0.00%,19,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7JSSRF,B0GF7JSSRF,Fossil Neutra Gold Quartz Stainless Steel Watch FS6164,98,2,0.06%,0.07%,114,2,0.05%,0.05%,99.05%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GF7KPRXB,B0GF7KPRXB,Michael Kors Essex Multicolor Quartz Stainless Steel Watch MK4999,52,1,0.03%,0.03%,61,1,0.03%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GFD7N73D,B0GFD7N73D,Emporio Armani Gold Quartz Stainless Steel Watch AR11759,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0GHDHD4B9,B0GHDHD4B9,Emporio Armani Silver Quartz Stainless Steel Watch AR80087SET,9,0,0.01%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
