week,brand,model,channel,sku,sku_status,units_sold,gross_sales,gmv,nlc,sales_nlc,category_l0,category_l1,category_l2
Week 5,White Mulberry,HDGS1ML,Amazon,FBA79793,MAPPED,1,6771.186441,6771.186441,3200,3200,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,HDMSP1ML,Amazon,FBA79792,MAPPED,2,4660.169492,4660.169492,2043,4086,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,HDWF1ML,1p Sales,FBA79617,MAPPED,3,7855.92,7855.92,1254,3762,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,HDWF1ML,Amazon,FBA79617,MAPPED,7,19250,19250,1254,8778,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,MS1ML,1p Sales,FBA79613,MAPPED,40,67423.78,67423.78,720,28800,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,MS1ML,Amazon,FBA79613,MAPPED,1,1770.338983,1770.338983,720,720,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,MS2ML,Amazon,FBA79614,MAPPED,1,2334.745763,2334.745763,1015,1015,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,POS2M,Amazon,FBA79784,MAPPED,0,0,0,2016,0,Monitor Arm,POS Stand,
Week 5,White Mulberry,POSS-01,Amazon,FBA79786,MAPPED,2,3489.830508,3489.830508,589,1178,Monitor Arm,POS Stand,
Week 5,White Mulberry,TVCF1ML,Amazon,FBA79787,MAPPED,11,7914.40678,7914.40678,175,1925,Monitor Arm,TV Wall Mount,
Week 5,White Mulberry,TVCT1ML,Amazon,FBA79788,MAPPED,51,25006.77966,25006.77966,113,5763,Monitor Arm,TV Wall Mount,
Week 5,White Mulberry,TVFM1ML,Amazon,FBA79791,MAPPED,5,9741.525424,9741.525424,724,3620,Monitor Arm,TV Wall Mount,
Week 5,White Mulberry,TVMF1ML,Amazon,FBA79789,MAPPED,9,5712.711864,5712.711864,179,1611,Monitor Arm,TV Wall Mount,
Week 5,White Mulberry,VLMS1ML,Amazon,FBA79615,MAPPED,10,25144.0678,25144.0678,1130,11300,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM-GD07-CB,Amazon,FBA79167,MAPPED,75,463141.5678,463141.5678,3269,245175,Desk,Gaming Desk,
Week 5,White Mulberry,WM-GS1M-BK,1p Sales,FBA79476,MAPPED,45,99114.3,99114.3,1341,60345,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM-GS1M-BK,Amazon,FBA79476,MAPPED,0,0,0,1341,0,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM-GS1M-BK,B2B,FBA79476,MAPPED,6,9851.779661,9851.779661,1341,8046,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM-GS1M-BK,BI Worldwide,FBA79476,MAPPED,1,1872.033898,1872.033898,1341,1341,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM-HA1M-BK,1p Sales,FBA79478,MAPPED,1,1397.46,1397.46,866,866,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM-HA1M-BK,Amazon,FBA79478,MAPPED,9,13332.20339,13332.20339,866,7794,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM-LOD-BK,Amazon,FBA76416,MAPPED,6,42706.77966,42706.77966,3943,23658,Desk,L-Shaped Desk,
Week 5,White Mulberry,WM-LOD-CF,Amazon,FBA76415,MAPPED,9,64060.16949,64060.16949,3943,35487,Desk,L-Shaped Desk,
Week 5,White Mulberry,WM-LOD-IN,Amazon,FBA76418,MAPPED,8,49824.57627,49824.57627,3943,31544,Desk,L-Shaped Desk,
Week 5,White Mulberry,WM-LOD-WH,Amazon,FBA76417,MAPPED,3,14235.59322,14235.59322,3943,11829,Desk,L-Shaped Desk,
Week 5,White Mulberry,WM-LODN-WH,Amazon,FBA79667,MAPPED,0,0,0,3272,0,Desk,L-Shaped Desk,
Week 5,White Mulberry,WM-MDL-BK,Amazon,FBA79659,MAPPED,0,0,0,6432,0,Desk-Adjustable,Manual,
Week 5,White Mulberry,WM-MDL-WH,Amazon,FBA79658,MAPPED,3,38138.13559,38138.13559,6432,19296,Desk-Adjustable,Manual,
Week 5,White Mulberry,WM-MH05P-BK,Amazon,FBA76382,MAPPED,0,0,0,7852,0,Desk-Adjustable,Manual,
Week 5,White Mulberry,WM-MH05P-CF,Amazon,FBK76764,MAPPED,0,0,0,7852,0,Desk-Adjustable,Manual,
Week 5,White Mulberry,WM-MH05P-WH,Amazon,FBK76387,MAPPED,0,0,0,7852,0,Desk-Adjustable,Manual,
Week 5,White Mulberry,WM-MODL-BBW,Amazon,FBA79660,MAPPED,0,0,0,7641,0,Desk-Adjustable,Motorized,
Week 5,White Mulberry,WM-MODL-BK,Amazon,FBA79661,MAPPED,1,13558.47458,13558.47458,7641,7641,Desk-Adjustable,Motorized,
Week 5,White Mulberry,WM-MODL-WH,Amazon,FBA79662,MAPPED,3,40675.42373,40675.42373,7641,22923,Desk-Adjustable,Motorized,
Week 5,White Mulberry,WM-SE08-BK,Amazon,FBA79177,MAPPED,0,0,0,7018,0,Desk-Adjustable,Motorized,
Week 5,White Mulberry,WM-SE08-CF,Amazon,FBA79179,MAPPED,1,13558.47458,13558.47458,7018,7018,Desk-Adjustable,Motorized,
Week 5,White Mulberry,WM-SE08-WH,Amazon,FBA79178,MAPPED,1,13388.98305,13388.98305,7018,7018,Desk-Adjustable,Motorized,
Week 5,White Mulberry,WM-SEH04P-CF,Amazon,FBA76765,MAPPED,0,0,0,0,0,Desk-Adjustable,Motorized,
Week 5,White Mulberry,WM-USE06-BK,Amazon,FBA79164,MAPPED,1,19490.67797,19490.67797,11345,11345,Desk-Adjustable,USB-Motorized,
Week 5,White Mulberry,WM-USE06-WH,Amazon,FBA79165,MAPPED,0,0,0,11345,0,Desk-Adjustable,USB-Motorized,
Week 5,White Mulberry,WM1ML,1p Sales,FBA79612,MAPPED,0,0,0,1074,0,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,WM1ML,Amazon,FBA79612,MAPPED,12,30955.9322,30955.9322,1074,12888,Monitor Arm,Monitor Arm,
Week 5,White Mulberry,nan,Amazon,,MAPPED,16,10792.37288,10792.37288,0,0,0,0,0
Week 6,Audio Array,AA-01,1p Sales,FBA75678,MAPPED,1,1821.19,1821.19,1130,1130,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-01,Amazon,FBA75678,MAPPED,2,3642.372881,3642.372881,1130,2260,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-02,1p Sales,FBA75679,MAPPED,6,12706.8,12706.8,1345,8070,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-02,Amazon,FBA75679,MAPPED,0,0,0,1345,0,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-02,D2C - Audio Array,FBA75679,MAPPED,1,2334.745763,2334.745763,1345,1345,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-03,1p Sales,FBA75683,MAPPED,11,4651.68,4651.68,166,1826,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-03,Amazon,FBA75683,MAPPED,4,1691.525424,1691.525424,166,664,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-03,D2C - Audio Array,FBA75683,MAPPED,2,896.6101695,896.6101695,166,332,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-04,1p Sales,FBA75684,MAPPED,12,16970.38,16970.38,805,9660,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-04,Amazon,FBA75684,MAPPED,2,2837.288136,2837.288136,805,1610,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-04,D2C - Audio Array,FBA75684,MAPPED,1,1481.355932,1481.355932,805,805,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-05,1p Sales,FBA76414,MAPPED,52,28600,28600,259,13468,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-05,Amazon,FBA76414,MAPPED,4,2189.830508,2189.830508,259,1036,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-05,D2C - Audio Array,FBA76414,MAPPED,1,583.0508475,583.0508475,259,259,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-06,1p Sales,FBA76597,MAPPED,10,10922.02,10922.02,552,5520,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-06,Amazon,FBA76597,MAPPED,0,0,0,552,0,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-19,1p Sales,FBA78973,MAPPED,17,54731.43,54731.43,1809,30753,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-19,Amazon,FBA78973,MAPPED,0,0,0,1809,0,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-19BL,1p Sales,FBA79355,MAPPED,8,33298.28,33298.28,2743,21944,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-19BL,Amazon,FBA79355,MAPPED,0,0,0,2743,0,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-19WL,Amazon,FBA79356,MAPPED,0,0,0,2743,0,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-20,1p Sales,FBA78974,MAPPED,3,5378.81,5378.81,1022,3066,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-20,Amazon,FBA78974,MAPPED,2,3557.627119,3557.627119,1022,2044,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-21,1p Sales,FBA78975,MAPPED,9,28536.45,28536.45,1731,15579,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-21,Amazon,FBA78975,MAPPED,1,3177.118644,3177.118644,1731,1731,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-22,1p Sales,FBA78976,MAPPED,7,21943.22,21943.22,1731,12117,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-22,Amazon,FBA78976,MAPPED,1,3227.966102,3227.966102,1731,1731,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-25,1p Sales,FBA79064,MAPPED,7,4739.84,4739.84,301,2107,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-25,Amazon,FBA79064,MAPPED,0,0,0,301,0,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-25,D2C - Audio Array,FBA79064,MAPPED,5,3454.237288,3454.237288,301,1505,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-25M,Amazon,FBA79903,MAPPED,10,7258.474576,7258.474576,284,2840,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-25M,B2B,FBA79903,MAPPED,5,2338.4,2338.4,284,1420,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-25M,D2C - Audio Array,FBA79903,MAPPED,1,762.7118644,762.7118644,284,284,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-26,1p Sales,FBA79694,MAPPED,42,19540.64,19540.64,241,10122,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-26,Amazon,FBA79694,MAPPED,7,2326.271186,2326.271186,241,1687,Microphone Accessories,Accessories,
Week 6,Audio Array,AA-26,D2C - Audio Array,FBA79694,MAPPED,5,1344.915254,1344.915254,241,1205,Microphone Accessories,Accessories,
Week 6,Audio Array,AC-3XL,1p Sales,FBA79820,MAPPED,10,3805.08,3805.08,121,1210,Microphone Accessories,Accessories,
Week 6,Audio Array,AC-3XL,Amazon,FBA79820,MAPPED,2,761.0169492,761.0169492,121,242,Microphone Accessories,Accessories,
Week 6,Audio Array,AC-6XL,1p Sales,FBA77171,MAPPED,7,3409.33,3409.33,157,1099,Microphone Accessories,Accessories,
Week 6,Audio Array,AC-6XL,Amazon,FBA77171,MAPPED,15,7336.440678,7336.440678,157,2355,Microphone Accessories,Accessories,
Week 6,Audio Array,AC-6XL,D2C - Audio Array,FBA77171,MAPPED,1,520.1694915,520.1694915,157,157,Microphone Accessories,Accessories,
Week 6,Audio Array,AH-40 SL,1p Sales,FBA79838,MAPPED,18,18289.8,18289.8,441,7938,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-40 SL,Amazon,FBA79838,MAPPED,12,12138.16949,12138.16949,441,5292,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-40 SL,BI Worldwide,FBA79838,MAPPED,1,872.0338983,872.0338983,441,441,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-40 SL,D2C - Audio Array,FBA79838,MAPPED,5,5768.644068,5768.644068,441,2205,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-45 BK,1p Sales,FBA79839,MAPPED,17,22316.12,22316.12,567,9639,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-45 BK,Amazon,FBA79839,MAPPED,15,19729.66102,19729.66102,567,8505,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-45 BK,BI Worldwide,FBA79839,MAPPED,2,2051.694915,2051.694915,567,1134,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-45 BK,D2C - Audio Array,FBA79839,MAPPED,16,19974.57627,19974.57627,567,9072,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-50,1p Sales,FBA79813,MAPPED,67,113502.46,113502.46,1109,74303,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-50,Amazon,FBA79813,MAPPED,27,45485.72034,45485.72034,1109,29943,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-50,B2B,FBA79813,MAPPED,4,5429.56,5429.56,1109,4436,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-50,D2C - Audio Array,FBA79813,MAPPED,20,33111.01695,33111.01695,1109,22180,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-60 BL,1p Sales,FBA79841,MAPPED,4,6776.27,6776.27,1008,4032,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-60 BL,Amazon,FBA79841,MAPPED,0,0,0,1008,0,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-60 BL,B2B,FBA79841,MAPPED,2,2313.56,2313.56,1008,2016,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-60 BL,D2C - Audio Array,FBA79841,MAPPED,7,12832.20339,12832.20339,1008,7056,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-60 RD,1p Sales,FBA79840,MAPPED,5,8470.35,8470.35,1008,5040,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-60 RD,Amazon,FBA79840,MAPPED,1,1694.067797,1694.067797,1008,1008,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AH-60 RD,D2C - Audio Array,FBA79840,MAPPED,2,3771.186441,3771.186441,1008,2016,DJ Headphone,DJ Headphone,
Week 6,Audio Array,AI-03,1p Sales,FBA76863,MAPPED,2,6608.48,6608.48,2888,5776,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-03,Amazon,FBA76863,MAPPED,1,3304.237288,3304.237288,2888,2888,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-04 Red,1p Sales,FBA76864,MAPPED,140,559964.89,559964.89,1998,279720,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-04 Red,Amazon,FBA76864,MAPPED,8,31960.16949,31960.16949,1998,15984,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-04 Red,B2B,FBA76864,MAPPED,4,11652.33,11652.33,1998,7992,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-04 Red,D2C - Audio Array,FBA76864,MAPPED,22,90710.16949,90710.16949,1998,43956,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-06,1p Sales,FBA79008,MAPPED,0,0,0,2707,0,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-06,Amazon,FBA79008,MAPPED,0,0,0,2707,0,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-10,1p Sales,FBA79103,MAPPED,22,56694.49,56694.49,1384,30448,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-10,Amazon,FBA79103,MAPPED,0,0,0,1384,0,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-11,1p Sales,FBA79104,MAPPED,12,15470.36,15470.36,782,9384,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-11,Amazon,FBA79104,MAPPED,1,1351.694915,1351.694915,782,782,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-11,D2C - Audio Array,FBA79104,MAPPED,3,4129.661017,4129.661017,782,2346,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-12,Amazon,FBA79105,MAPPED,6,7550,7550,626,3756,Audio Interface,Audio Interface,
Week 6,Audio Array,AI-13,1p Sales,FBA79961,MAPPED,2,4574.58,4574.58,1612,3224,Mixers,4 channels Mixer,
Week 6,Audio Array,AI-13,Amazon,FBA79961,MAPPED,2,4569.288136,4569.288136,1612,3224,Mixers,4 channels Mixer,
Week 6,Audio Array,AI-13,B2B,FBA79961,MAPPED,3,4627.11,4627.11,1612,4836,Mixers,4 channels Mixer,
Week 6,Audio Array,AI-14,Amazon,FBA79968,MAPPED,1,5507.627119,5507.627119,3121,3121,Mixers,8 channels Mixer,
Week 6,Audio Array,AI-14,B2B,FBA79968,MAPPED,3,10906.77,10906.77,3121,9363,Mixers,8 channels Mixer,
Week 6,Audio Array,AM-C1,1p Sales,FBA75673,MAPPED,224,512352.05,512352.05,1362,305088,Microphone Condenser,USB Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C1,Amazon,FBA75673,MAPPED,3,7039.830508,7039.830508,1362,4086,Microphone Condenser,USB Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C1,B2B,FBA75673,MAPPED,2,4322.033898,4322.033898,1362,2724,Microphone Condenser,USB Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C1,BI Worldwide,FBA75673,MAPPED,2,3888.135593,3888.135593,1362,2724,Microphone Condenser,USB Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C1,Blinkit,FBA75673,MAPPED,7,15999.15254,15999.15254,1362,9534,Microphone Condenser,USB Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C1,D2C - Audio Array,FBA75673,MAPPED,28,67888.13559,67888.13559,1362,38136,Microphone Condenser,USB Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C10,1p Sales,FBA75690,MAPPED,1,3388.98,3388.98,2133,2133,Microphone Conference,Conference Microphone,
Week 6,Audio Array,AM-C10,Amazon,FBA75690,MAPPED,0,0,0,2133,0,Microphone Conference,Conference Microphone,
Week 6,Audio Array,AM-C11,1p Sales,FBA75692,MAPPED,2,8133.9,8133.9,2745,5490,Microphone Dynamic,USB/XLR Dynamic Mic,
Week 6,Audio Array,AM-C11,Amazon,FBA75692,MAPPED,2,8133.898305,8133.898305,2745,5490,Microphone Dynamic,USB/XLR Dynamic Mic,
Week 6,Audio Array,AM-C11 Pro,1p Sales,FBA79654,MAPPED,1,4236.44,4236.44,3149,3149,Bundles,Bundles,
Week 6,Audio Array,AM-C11 Pro,Amazon,FBA79654,MAPPED,1,4236.440678,4236.440678,3149,3149,Bundles,Bundles,
Week 6,Audio Array,AM-C11 Pro,B2B,FBA79654,MAPPED,6,19449.18,19449.18,3149,18894,Bundles,Bundles,
Week 6,Audio Array,AM-C11X,1p Sales,FBA78925,MAPPED,7,21646.59,21646.59,2005,14035,Microphone Dynamic,XLR Dynamic Mic,
Week 6,Audio Array,AM-C11X,Amazon,FBA78925,MAPPED,0,0,0,2005,0,Microphone Dynamic,XLR Dynamic Mic,
Week 6,Audio Array,AM-C11X Pro,1p Sales,FBA79846,MAPPED,0,0,0,2264,0,Bundles,AM-C11X Pro,
Week 6,Audio Array,AM-C11X Pro,Amazon,FBA79846,MAPPED,0,0,0,2264,0,Bundles,AM-C11X Pro,
Week 6,Audio Array,AM-C2,1p Sales,FBA75674,MAPPED,13,42785.62,42785.62,1956,25428,Microphone Condenser,XLR Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C2,Amazon,FBA75674,MAPPED,1,3388.983051,3388.983051,1956,1956,Microphone Condenser,XLR Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C2,D2C - Audio Array,FBA75674,MAPPED,3,10327.9661,10327.9661,1956,5868,Microphone Condenser,XLR Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C20,1p Sales,FBA76723,MAPPED,1,1143.22,1143.22,1140,1140,Microphone Condenser,USB Microphone Kit - Tripod,
Week 6,Audio Array,AM-C20,Amazon,FBA76723,MAPPED,4,4572.881356,4572.881356,1140,4560,Microphone Condenser,USB Microphone Kit - Tripod,
Week 6,Audio Array,AM-C25,Amazon,FBA76728,MAPPED,1,1863.559322,1863.559322,1991,1991,Microphone Condenser,USB Microphone Kit - Boomarm,
Week 6,Audio Array,AM-C27,1p Sales,FBA76730,MAPPED,0,0,0,764,0,Microphone Dynamic,Vocal Microphone,
Week 6,Audio Array,AM-C27,Amazon,FBA76730,MAPPED,1,1185.59322,1185.59322,764,764,Microphone Dynamic,Vocal Microphone,
Week 6,Audio Array,AM-C28,1p Sales,FBA76862,MAPPED,19,24941.58,24941.58,807,15333,Microphone Conference,Conference Microphone,
Week 6,Audio Array,AM-C28,Amazon,FBA76862,MAPPED,4,5406.779661,5406.779661,807,3228,Microphone Conference,Conference Microphone,
Week 6,Audio Array,AM-C29,Amazon,FBA77011,MAPPED,0,0,0,3248,0,Microphone Condenser,USB Microphone Kit - Tripod,
Week 6,Audio Array,AM-C3,1p Sales,FBA75675,MAPPED,10,7610.98,7610.98,609,6090,Microphone Dynamic,Vocal Microphone,
Week 6,Audio Array,AM-C3,Amazon,FBA75675,MAPPED,0,0,0,609,0,Microphone Dynamic,Vocal Microphone,
Week 6,Audio Array,AM-C3,D2C - Audio Array,FBA75675,MAPPED,1,807.6271186,807.6271186,609,609,Microphone Dynamic,Vocal Microphone,
Week 6,Audio Array,AM-C30,1p Sales,FBA78203,MAPPED,1,1694.06,1694.06,2949,2949,Microphone Condenser,RGB USB Microphone Kit - Tripod,
Week 6,Audio Array,AM-C30,Amazon,FBA78203,MAPPED,0,0,0,2949,0,Microphone Condenser,RGB USB Microphone Kit - Tripod,
Week 6,Audio Array,AM-C31,Amazon,FBA78204,MAPPED,0,0,0,3538,0,Microphone Condenser,USB Microphone Kit - Tripod,
Week 6,Audio Array,AM-C32,Amazon,FBA78205,MAPPED,0,0,0,2418,0,Microphone Condenser,RGB USB Microphone Kit - Tripod,
Week 6,Audio Array,AM-C33,Amazon,FBA78420,MAPPED,0,0,0,247,0,Microphone Lapel,Lavalier Microphone,
