PO,Order date,Last updated,PO Status,Confirmation Status,Ship-to location,ASIN,SKU,Model,Brand,Accepted quantity,Received quantity,Remaining quantity,Cancelled quantity,Cost,Currency,Total accepted cost,Total remaining cost,Receive Status
1RSJVJNQ,2026-06-08T01:43:10Z,2026-06-08T13:59:22Z,OPEN,ACCEPTED,BOM5,B0BLJVJ2GN,FBA76414,AA-05,Audio Array,3,0,3,0,466.53,INR,1399.59,1399.59,NOT_RECEIVED
1RSJVJNQ,2026-06-08T01:43:10Z,2026-06-08T13:59:22Z,OPEN,ACCEPTED,BOM5,B0B4DPX2J2,FBA75673,AM-C1,Audio Array,21,0,21,0,1919.45,INR,40308.450000000004,40308.450000000004,NOT_RECEIVED
1RSJVJNQ,2026-06-08T01:43:10Z,2026-06-08T13:59:22Z,OPEN,ACCEPTED,BOM5,B0GCP1J2HC,FBA79972,M8,Audio Array,37,0,37,0,5942.1,INR,219857.7,219857.7,NOT_RECEIVED
1RSJVJNQ,2026-06-08T01:43:10Z,2026-06-08T13:59:22Z,OPEN,ACCEPTED,BOM5,B0FFB6YJM1,FBA79708,SB-01,Audio Array,1,0,1,0,959.11,INR,959.11,959.11,NOT_RECEIVED
1RSJVJNQ,2026-06-08T01:43:10Z,2026-06-08T13:59:22Z,OPEN,ACCEPTED,BOM5,B0FF9R3GKK,FBA79783,AM-C47,Audio Array,1,0,1,0,2222.63,INR,2222.63,2222.63,NOT_RECEIVED
1RSJVJNQ,2026-06-08T01:43:10Z,2026-06-08T13:59:22Z,OPEN,ACCEPTED,BOM5,B0FG88HVQ8,FBA79813,AH-50,Audio Array,6,0,6,0,1481.53,INR,8889.18,8889.18,NOT_RECEIVED
1RSJVJNQ,2026-06-08T01:43:10Z,2026-06-08T13:59:22Z,OPEN,ACCEPTED,BOM5,B0DFMLXD9S,FBA79447,AM-W34,Audio Array,1,0,1,0,2865.83,INR,2865.83,2865.83,NOT_RECEIVED
1QIWPEFN,2026-03-16T01:49:51Z,2026-04-17T14:26:29Z,CLOSED,ACCEPTED,ISK3,B0CH4VCD6R,FBA77171,AC-6XL,Audio Array,12,0,12,0,412.5,INR,4950.0,4950.0,NOT_RECEIVED
1PTMUCCX,2026-03-23T01:32:58Z,2026-06-04T14:25:12Z,CLOSED,ACCEPTED,ISK3,B0G53H49BS,FBA79961,AI-13,Audio Array,126,116,10,0,2020.51,INR,254584.26,20205.1,RECEIVED
1ORIXJIB,2026-02-23T01:49:22Z,2026-03-28T14:32:16Z,CLOSED,ACCEPTED,ISK3,B0CH4R1V6S,FBA79016,AM-C3a,Audio Array,1,0,1,0,575.21,INR,575.21,575.21,NOT_RECEIVED
1ORIXJIB,2026-02-23T01:49:22Z,2026-03-28T14:32:16Z,CLOSED,ACCEPTED,ISK3,B0B4G89VQJ,FBA75686,AM-W10,Audio Array,2,0,2,0,3215.4,INR,6430.8,6430.8,NOT_RECEIVED
1N1KLU4U,2026-06-15T02:39:32Z,2026-06-16T05:40:57Z,OPEN,ACCEPTED,BLR8,B0FN7B3KWS,FBA79845,UB-02 (AM-S1 + AA-21),Audio Array,8,0,8,0,9088.28,INR,72706.24,72706.24,NOT_RECEIVED
1N1KLU4U,2026-06-15T02:39:32Z,2026-06-16T05:40:57Z,OPEN,ACCEPTED,BLR8,B0G3B677Z5,FBA79969,UB-03 (AM-S1 + AA-22),Audio Array,2,0,2,0,9088.28,INR,18176.56,18176.56,NOT_RECEIVED
1N1KLU4U,2026-06-15T02:39:32Z,2026-06-16T05:40:57Z,OPEN,ACCEPTED,BLR8,B0GN8RQJRG,FBA79979,AK-37-B,Audio Array,8,0,8,0,2795.91,INR,22367.28,22367.28,NOT_RECEIVED
1N1KLU4U,2026-06-15T02:39:32Z,2026-06-16T05:40:57Z,OPEN,ACCEPTED,BLR8,B0G53KWRVW,FBA79966,AM-Mix10,Audio Array,4,0,4,0,8389.13,INR,33556.52,33556.52,NOT_RECEIVED
1N1KLU4U,2026-06-15T02:39:32Z,2026-06-16T05:40:57Z,OPEN,ACCEPTED,BLR8,B0GW96CQMG,FBA80005,T-835,Audio Array,2,0,2,0,7899.72,INR,15799.44,15799.44,NOT_RECEIVED
1N1KLU4U,2026-06-15T02:39:32Z,2026-06-16T05:40:57Z,OPEN,ACCEPTED,BLR8,B0CX1XK5R6,FBA79230,AM-W46,Audio Array,1,0,1,0,3495.06,INR,3495.06,3495.06,NOT_RECEIVED
1N1KLU4U,2026-06-15T02:39:32Z,2026-06-16T05:40:57Z,OPEN,ACCEPTED,BLR8,B0B4G8PH2P,FBA75678,AA-01,Audio Array,5,0,5,0,1467.58,INR,7337.9,7337.9,NOT_RECEIVED
1M91ZG2W,2026-05-18T02:34:51Z,2026-06-03T07:18:51Z,OPEN,ACCEPTED,DEL5,B0DXFPM4N2,FBA79482,AM-S1,Audio Array,38,36,2,0,6431.5,INR,244397.0,12863.0,PARTIALLY_RECEIVED
1KFZ7V6N,2026-01-19T01:27:43Z,2026-02-21T14:23:26Z,CLOSED,ACCEPTED,ISK3,B0B4G7VWXD,FBA75684,AA-04,Audio Array,5,3,2,0,1133.89,INR,5669.450000000001,2267.78,RECEIVED
1KFZ7V6N,2026-01-19T01:27:43Z,2026-02-21T14:23:26Z,CLOSED,ACCEPTED,ISK3,B0CM6NTWBP,FBA79103,AI-10,Audio Array,4,0,4,0,2087.88,INR,8351.52,8351.52,NOT_RECEIVED
1KFZ7V6N,2026-01-19T01:27:43Z,2026-02-21T14:23:26Z,CLOSED,ACCEPTED,ISK3,B0CKHVHVQ1,FBA79005,AM-W45,Audio Array,5,4,1,0,3669.85,INR,18349.25,3669.85,RECEIVED
1KFZ7V6N,2026-01-19T01:27:43Z,2026-02-21T14:23:26Z,CLOSED,ACCEPTED,ISK3,B0B4DPX2J2,FBA75673,AM-C1,Audio Array,292,280,12,0,1838.6,INR,536871.2,22063.199999999997,RECEIVED
1KFZ7V6N,2026-01-19T01:27:43Z,2026-02-21T14:23:26Z,CLOSED,ACCEPTED,ISK3,B0CH4PMR8K,FBA79009,AM-C41,Audio Array,2,0,2,0,1245.72,INR,2491.44,2491.44,NOT_RECEIVED
1JM6B8QZ,2026-02-02T01:26:56Z,2026-03-06T14:26:26Z,CLOSED,ACCEPTED,ISK3,B0BQ7H7418,FBA76597,AA-06,Audio Array,1,0,1,0,933.68,INR,933.68,933.68,NOT_RECEIVED
1IOTCW7O,2026-04-13T01:55:35Z,2026-06-04T14:23:49Z,CLOSED,ACCEPTED,ISK3,B0CM6WH4ZT,FBA79105,AI-12,Audio Array,4,2,2,0,1023.09,INR,4092.36,2046.18,RECEIVED
1IOTCW7O,2026-04-13T01:55:35Z,2026-06-04T14:23:49Z,CLOSED,ACCEPTED,ISK3,B0BPLWW72Y,FBA76862,AM-C28,Audio Array,1,0,1,0,1074.28,INR,1074.28,1074.28,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0DFMMTWLY,FBA79446,AM-W33,Audio Array,3,0,3,0,1481.53,INR,4444.59,4444.59,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0G4DNF8RZ,FBA79842,AM-C48,Audio Array,1,0,1,0,2586.17,INR,2586.17,2586.17,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0CM6WH4ZT,FBA79105,AI-12,Audio Array,4,0,4,0,1023.09,INR,4092.36,4092.36,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0FQBX8J17,FBA79838,AH-40 SL,Audio Array,17,0,17,0,927.11,INR,15760.87,15760.87,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0G3B677Z5,FBA79969,UB-03 (AM-S1 + AA-22),Audio Array,2,0,2,0,9088.28,INR,18176.56,18176.56,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0G53KWRVW,FBA79966,AM-Mix10,Audio Array,3,0,3,0,8389.13,INR,25167.39,25167.39,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0B4G8ZB64,FBA75675,AM-C3,Audio Array,3,0,3,0,671.18,INR,2013.54,2013.54,NOT_RECEIVED
1IOC7Q2V,2026-04-20T02:38:19Z,2026-06-03T07:18:48Z,OPEN,ACCEPTED,DEL5,B0GN8MPYPG,FBA79982,AK-61 Pro,Audio Array,5,0,5,0,3844.64,INR,19223.2,19223.2,NOT_RECEIVED
1G7BML7U,2026-06-15T01:47:01Z,2026-06-15T14:59:35Z,OPEN,ACCEPTED,DEL5,B0DXFPM4N2,FBA79482,AM-S1,Audio Array,26,0,26,0,6431.5,INR,167219.0,167219.0,NOT_RECEIVED
1DZN8RDF,2026-05-25T01:56:41Z,2026-05-25T14:21:24Z,OPEN,ACCEPTED,CCX1,B0FJ8TSQK1,FBA79830,GB-03 (AI-12 + AM-C43),Audio Array,2,0,2,0,2935.74,INR,5871.48,5871.48,NOT_RECEIVED
1DZN8RDF,2026-05-25T01:56:41Z,2026-05-25T14:21:24Z,OPEN,ACCEPTED,CCX1,B0CF5R3V95,FBA78973,AA-19,Audio Array,4,0,4,0,2535.38,INR,10141.52,10141.52,NOT_RECEIVED
1DZN8RDF,2026-05-25T01:56:41Z,2026-05-25T14:21:24Z,OPEN,ACCEPTED,CCX1,B0FTVV1QJY,FBA79908,PB-14 (AM-C43+AH-40-SL+AI-12),Audio Array,3,0,3,0,4054.39,INR,12163.17,12163.17,NOT_RECEIVED
1DZN8RDF,2026-05-25T01:56:41Z,2026-05-25T14:21:24Z,OPEN,ACCEPTED,CCX1,B0BPM2T7BQ,FBA76863,AI-03,Audio Array,1,0,1,0,2935.74,INR,2935.74,2935.74,NOT_RECEIVED
1DZN8RDF,2026-05-25T01:56:41Z,2026-05-25T14:21:24Z,OPEN,ACCEPTED,CCX1,B0FFB6YJM1,FBA79708,SB-01,Audio Array,1,0,1,0,959.11,INR,959.11,959.11,NOT_RECEIVED
1DZN8RDF,2026-05-25T01:56:41Z,2026-05-25T14:21:24Z,OPEN,ACCEPTED,CCX1,B0CKHVHVQ1,FBA79005,AM-W45,Audio Array,1,0,1,0,3669.85,INR,3669.85,3669.85,NOT_RECEIVED
1DZN8RDF,2026-05-25T01:56:41Z,2026-05-25T14:21:24Z,OPEN,ACCEPTED,CCX1,B0FN7B3KWS,FBA79845,UB-02 (AM-S1 + AA-21),Audio Array,2,0,2,0,9088.28,INR,18176.56,18176.56,NOT_RECEIVED
1ACNAY2S,2026-03-24T07:58:39Z,2026-06-04T14:29:59Z,CLOSED,ACCEPTED,ISK3,B0B4DPX2J2,FBA75673,AM-C1,Audio Array,456,449,7,0,1919.45,INR,875269.2000000001,13436.15,RECEIVED
1ACNAY2S,2026-03-24T07:58:39Z,2026-06-04T14:29:59Z,CLOSED,ACCEPTED,ISK3,B0CF5R3V95,FBA78973,AA-19,Audio Array,41,36,5,0,2535.38,INR,103950.58,12676.900000000001,RECEIVED
1ACNAY2S,2026-03-24T07:58:39Z,2026-06-04T14:29:59Z,CLOSED,ACCEPTED,ISK3,B0CF5SHL15,FBA78976,AA-22,Audio Array,14,13,1,0,2478.18,INR,34694.52,2478.18,RECEIVED
15BPTI9E,2026-05-18T02:15:37Z,2026-06-01T08:14:42Z,OPEN,ACCEPTED,BOM5,B0B4G1PXWV,FBA75680,AM-C6,Audio Array,1,0,1,0,1548.9,INR,1548.9,1548.9,NOT_RECEIVED
12M2LKDZ,2026-05-04T03:09:59Z,2026-06-06T14:26:49Z,CLOSED,ACCEPTED,ISK3,B0CH4RNWJX,FBA79011,AM-C43,Audio Array,1,0,1,0,1818.39,INR,1818.39,1818.39,NOT_RECEIVED
