return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-06-18T05:06:11+00:00,405-0242402-8315559,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,HYD8,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNHYD8DY89222,
2026-06-18T03:18:32+00:00,403-8790017-7829152,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,HYD8,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNHYD8DY89148,
2026-06-17T17:18:11+00:00,408-3294486-3424329,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,CCX1,DAMAGED,UNDELIVERABLE_REFUSED,LPNCCX1B4206954,
2026-06-17T11:01:26+00:00,171-3399563-8885966,FBA76415,B0BFWD6SNF,X001MZYX7L,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table For Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, Black, (130+130)*45 * 77cm",1,LMAA,CARRIER_DAMAGED,QUALITY_UNACCEPTABLE,LPNLMAA0019039,
2026-06-15T09:24:30+00:00,171-3194001-5187538,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,HYD8,SELLABLE,UNDELIVERABLE_UNKNOWN,LPNHYD8DY92591,
2026-06-15T08:53:22+00:00,406-3765893-9779536,FBA79658,B0DQ1PKNSP,X0026ZHXR3,"White Mulberry Manual Height Adjustable Table for Office Work | 120×60 cm Ergonomic Sit Stand Desk for Office Work & Study Multi-Purpose Standing Desk with 80 Kg Load Capacity, White, 3 Year Warranty",1,HDX8,CUSTOMER_DAMAGED,SWITCHEROO,LPNHDX8A0002233,
2026-06-14T11:15:53+00:00,171-1282309-9677932,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,MAA4,SELLABLE,UNDELIVERABLE_REFUSED,LPNMAA4Z2198432,
2026-06-14T06:26:57+00:00,407-1845667-2313146,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,DEL4,SELLABLE,UNDELIVERABLE_REFUSED,LPNDEL4AA3677498,
2026-06-13T12:21:24+00:00,405-5466299-6857906,FBA79179,B0CPT3Q25C,X001Y62M1H,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,1,SBOB,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNSBOB1375958,
2026-06-13T12:20:57+00:00,404-9976514-7382743,FBA79662,B0DQ4YWSMC,X00270AW07,White Mulberry |120X60CM Table Top|Motorized Sit Stand Desk|Multi-Purpose Electric Height Adjustable Ergonomic Desk - Office Work study Table|3 Year Warranty|Digital screen Advance Memory Preset-White,1,SBOB,CUSTOMER_DAMAGED,DEFECTIVE,LPNSBOB1375957,
